window,active_run_0,active_run_1,active_run_2,active_run_3,active_run_4,active_run_5,active_run_6,active_run_7,active_run_8,active_run_9,active_mean,active_std
5000,0.8625911609328695,0.8688500193274064,0.8772844994201777,0.852835330498647,0.8540916119056822,0.8563773998196109,0.8579867285143666,0.8566595799510373,0.8524681097796677,0.8673450586264656,0.8606489498775931,0.008197799254438951
5050,0.8630194224380272,0.8693004088934322,0.8776891132123691,0.8533548428315871,0.8546799131101457,0.8569071045233836,0.858549067211858,0.8571345514950166,0.8529651162790697,0.8677823920265781,0.8611381932021468,0.008151094421955676
5100,0.8631200101381322,0.8693593967811432,0.8777677100494234,0.8534818147256367,0.8548453934862501,0.8570098846787481,0.8586852109998733,0.857251932581422,0.8530623495121025,0.8678488151058167,0.8612432518058547,0.008128006971563215
5150,0.8628896430367019,0.8690541729512318,0.877496857717446,0.8532736299648065,0.8546386375062847,0.856787958773253,0.8584910759175466,0.8570142031171443,0.8527193313222727,0.8675735294117647,0.8609939039718452,0.00811345558098878
5200,0.862873706520384,0.8690007480364045,0.8774398454058098,0.853324398454058,0.8546995387108839,0.8567317042762748,0.8585481860117192,0.8570009973818724,0.852607530233138,0.8675707517765865,0.860979740680713,0.008098202264400835
5250,0.8630781597823398,0.8691225575068019,0.8776224338362602,0.8535511996042543,0.8549029186247836,0.8569546129112046,0.858719391540935,0.8571265149641355,0.8527164234479346,0.8676706653475142,0.8611464877566164,0.008087920154386925
5300,0.8630744693902589,0.8690449024659552,0.8775616488774384,0.8535879033247454,0.8548993988467672,0.8569494540547171,0.8587038400196294,0.8570942215679057,0.8526591829223408,0.8675874125874127,0.8611162434057171,0.00806384999811241
5350,0.8633592989289192,0.8692605890944499,0.8778487098344694,0.8539368305744888,0.8552452531645569,0.8572803067185978,0.8590147273612464,0.857380111976631,0.8529472979552093,0.8677902872444012,0.8614063412852969,0.008033762185820798
5400,0.8632967032967034,0.8690852554039368,0.8777387996618766,0.8538998913174738,0.8551956285472768,0.8571555367709214,0.8589657046250452,0.857319768143944,0.8528468783963288,0.8676590991426156,0.8613163265306124,0.00800843039558011
5450,0.8631691828420802,0.868961778097292,0.8776425832734244,0.853899472801342,0.8551312005751259,0.8570566738557392,0.8588563383656842,0.8572340043134435,0.8527336448598131,0.8675742870836328,0.8612259166067577,0.007995154508251157
5500,0.8633812864106527,0.869136250148615,0.8778700511235287,0.8542129354416834,0.8554553560813221,0.8572922363571513,0.8591707288075141,0.8574503626203782,0.8529182023540604,0.8677083581024848,0.861459576744739,0.007966416463967091
5550,0.8638131193959416,0.8695038933459178,0.8783016753185465,0.8547233364794715,0.8559326333176026,0.8577377300613497,0.8596501887682869,0.857920599339311,0.8533465077866919,0.8680704341670601,0.861900011798018,0.007937718645064847
5600,0.8640143086351559,0.8709355848391593,0.8789736710592072,0.8548194323890687,0.8564786028038611,0.8588689865593518,0.860907967069097,0.8580809595202398,0.8544669770377968,0.867781372471659,0.8625327862384596,0.007942437026996495
5650,0.8648139722980487,0.8727801303438245,0.8803180630409928,0.8549385416423633,0.8567914304379273,0.8595931227300653,0.8619165247349961,0.8589359596525202,0.8556948624623784,0.8688585388426153,0.8634641146185732,0.008281309898678655
5700,0.8647970407076367,0.8727148265641645,0.8802770766760833,0.8549409337902716,0.8568512751045864,0.8595189992127078,0.8619088554932927,0.8589294948980379,0.8556896332144677,0.868803450964047,0.8634431586625295,0.008258965089796781
5750,0.8647947262378096,0.8727213616480124,0.8803362942704144,0.8549835099170324,0.8569140562156696,0.8595264224372382,0.8619424781472885,0.8589097201473959,0.8556662874522153,0.868803769927911,0.8634598626400987,0.008265340418109123
5800,0.8649236168141863,0.8728874859324149,0.8805210519512122,0.8551404667396659,0.8571251368738023,0.8597314421936308,0.8621333873224442,0.8590546772819905,0.855840994464215,0.8689628197524104,0.8636321079325973,0.0082633545468518
5850,0.8652308220677369,0.8731823139572624,0.8808446178000197,0.8555555241049795,0.8575265317059546,0.8601023338843473,0.8624752798472257,0.8593899783368433,0.8561791890280263,0.869317667172392,0.8639804257904787,0.008239428483710043
5900,0.8651354733324341,0.8730363672466244,0.8807991090830074,0.8554194016094951,0.8574668622338115,0.859968585622443,0.8623494844820093,0.8592773569212786,0.8560347637458977,0.8692055740382743,0.8638692978315277,0.008253725600460893
5950,0.8652628074951836,0.8731324340005803,0.8809169809496181,0.8556227823525474,0.8576767795109832,0.8601064284811022,0.8624988842025395,0.8593997567561538,0.8561425580028714,0.8692764239435258,0.8640035835695106,0.008229328125154704
6000,0.8655664731773604,0.8733692802493205,0.8812076280574265,0.8560337092343141,0.8580479919945647,0.860421374660286,0.8628316827661586,0.8597244069774311,0.8564334271239513,0.8695438046496515,0.8643179778890465,0.008196583419036708
6050,0.8654551886965386,0.8731857159616667,0.8810633473380114,0.8559447475125199,0.8579858743391772,0.8602790487084168,0.8627115366284653,0.8595907297830376,0.8563406912885038,0.8693995036038216,0.864195638386016,0.00817240451421029
6100,0.8654628780267621,0.8731321619417872,0.8810548894130666,0.8559617022670686,0.8579883406863815,0.8602816181074273,0.8627532615501099,0.8596291260792964,0.8562984136344443,0.869367364842237,0.8641929756548581,0.008160853892173699
6150,0.8656105195434205,0.8732311704365553,0.88114865939436,0.8562232981284292,0.8582049294094685,0.86044138058164,0.862966989077082,0.859802523620539,0.8564790216361967,0.8695389928650431,0.8643647484692734,0.008118631314164099
6200,0.8655631765584173,0.8731277995520716,0.8810643502167859,0.856220120165389,0.8581869849542021,0.8603638161483906,0.8629058453211589,0.8597850625951129,0.8563915030005456,0.869490176443564,0.8643098834955639,0.008100244571447346
6250,0.8654122381186602,0.8728761681743333,0.8809206211729148,0.8559282842539724,0.8579696934054732,0.8601019902625407,0.8627234768289814,0.8595851778191229,0.8560646158123223,0.8691836323717057,0.8640765898220029,0.008128835809222868
6300,0.8654350550057341,0.8728554311968172,0.8809549724617367,0.856015676988206,0.8580252976822551,0.8601464164861458,0.8627188371632049,0.859588925936938,0.8560714260431268,0.8691538709312039,0.864096590989537,0.008114979621707805
6350,0.8654373457636414,0.8727910365386371,0.8809290917016446,0.8559217094485807,0.8579667693151378,0.8600882882312824,0.8626958054741164,0.8595284673739568,0.8560201394894293,0.8690603622225503,0.8640439015558977,0.008123110141337006
6400,0.8656630565331547,0.8729544613429417,0.8811174131333446,0.856146741103849,0.8581586747947042,0.8603085197754315,0.8629017757387856,0.8597254517904028,0.8562506109993855,0.8692282379476007,0.8642454943159599,0.008107872959158368
6450,0.8655857486666251,0.8728703279859623,0.8810214276301644,0.8560410207860844,0.8580549544675863,0.8601928625427409,0.8628127969316771,0.8596102695879541,0.8561008405984062,0.8690930102716686,0.8641383259468869,0.008116737470798769
6500,0.8656954835420715,0.8729233834855813,0.8810894852505546,0.8562243383072239,0.8581773825762273,0.860325042367627,0.8629420183524161,0.8597222509265766,0.8562243383072239,0.8691989935105195,0.8642522716626022,0.008087669256976444
6550,0.8655112123887144,0.8726712138941923,0.8809513422703975,0.8560639109578261,0.8580073460477784,0.8601338335625766,0.8627778291008876,0.8595547378073398,0.855957843197635,0.8690093100121123,0.8640638579239461,0.008094203164432292
6600,0.8655214196372734,0.8726127233053269,0.8809220946515486,0.8560925476520651,0.8580188534953912,0.8601584380183266,0.8627993548957229,0.8595942266905947,0.8559319513554667,0.8689283553579683,0.8640579965059685,0.00806991235725837
6650,0.8657391462895808,0.872772786207735,0.8811084830804345,0.8563698230046664,0.858281757527873,0.860384463442799,0.8630003950487226,0.8598357846613048,0.8561393779164388,0.8691270267350067,0.8642759043914561,0.008043845496325166
6700,0.8658273960471764,0.8728250915750915,0.8812144433710368,0.856436336862161,0.858403691851494,0.8604750332085498,0.86309062579667,0.8599140099826912,0.8561604375478002,0.8691973091011552,0.8643544375343826,0.008050179511963376
6750,0.8655988638383004,0.876224942246069,0.8828028713592093,0.8595579889593974,0.8586515531938067,0.8598840192150051,0.8629057106169783,0.8629802318182601,0.8567913893618119,0.8705269365480633,0.86559245071569,0.00844771872298991
6800,0.8658082006099627,0.8763647275243542,0.8829826237509577,0.8597843915607585,0.8589115924241604,0.8601068858583759,0.8631025944773029,0.8631332065187985,0.8570129339434858,0.8707043474794187,0.8657911504147575,0.008423231771513022
6850,0.8655168852774414,0.8760295124545898,0.8826083481400164,0.8594745560824345,0.8586406191645635,0.8597468764500173,0.8627876693337557,0.8628180843358496,0.8566869857742669,0.870409810323559,0.8654719347336496,0.00840858684118547
6900,0.8654085106502604,0.87588623323466,0.8824988966009688,0.8593844439009443,0.8586155785887175,0.8597196804219059,0.8627009662120945,0.8627445399318001,0.8565577745355181,0.8703200419432192,0.8653836666020089,0.008390074109594827
6950,0.865292435068744,0.8757154449515915,0.8823894394878127,0.8593185220981356,0.8586006329715022,0.8596215998033487,0.8626223484192472,0.862685198634614,0.856425317184087,0.8701769443063292,0.8652847882925412,0.008366491293645176
7000,0.8654005756809494,0.8758035662241269,0.8825179934993018,0.8594428746297906,0.8588023809986425,0.8597891436676484,0.8627549830820859,0.8628125789340743,0.8565603063266614,0.8702542405813432,0.8654138643624624,0.008347656329920154
7050,0.8655570082527914,0.8759685031334127,0.8826456237036057,0.8595994555143651,0.8590457296217839,0.8600063026832604,0.8629390501566707,0.8629645643011608,0.8567542836179884,0.8703940073480736,0.8655874528333112,0.008323789486838751
7100,0.8656258308914832,0.8759463597016603,0.8826675008702946,0.8597513424465284,0.8592031253854651,0.8601227595053985,0.8630331068283176,0.8630543502394337,0.856861553263399,0.8704539100211337,0.8656719839153115,0.008275886833952579
7150,0.8657326188932535,0.8760184721079614,0.8827463129334722,0.8599279067486802,0.859406923022441,0.8603385645093627,0.8631818417081184,0.8632145308830982,0.8569831569025916,0.8706383787258849,0.8658188706434864,0.008242585205092155
7200,0.8656275973349143,0.8759279338547631,0.882671867427965,0.8599053385638753,0.8594092222141002,0.8603060218913877,0.8631141893337015,0.8631432930213416,0.8568738172396709,0.87058436143802,0.865756364231974,0.008231761186667698
7250,0.8657149045861093,0.8759542061758027,0.8827685231027543,0.8600189294055601,0.859566883899646,0.8604380132600015,0.8631610492837231,0.863253880057259,0.8569555138788734,0.8706709243254298,0.8658502827975159,0.008215443982704221
7300,0.8658974269828492,0.8760704189944883,0.8829114728056077,0.8602093635252555,0.8597513766350466,0.8606192116474424,0.8633263487546768,0.863409923004715,0.8571177848678457,0.8708273048440973,0.8660140632062024,0.008198936043679089
7350,0.8656756886074738,0.8758210524357113,0.8826891843038432,0.8599176887457004,0.8595349075211194,0.860370912348416,0.863053703674168,0.8631766455605353,0.8567770219620728,0.8705956899897394,0.8657612495148779,0.008218078614687846
7400,0.8655220110497822,0.875648666073047,0.8825303393408708,0.8598164578869075,0.8594491887050194,0.8602220393215823,0.862920410918728,0.863086871051526,0.856574448633838,0.8705154847556867,0.8656285917736989,0.008212002530493577
7450,0.8655494242850837,0.8756385524131699,0.8825204730737713,0.8598510416447797,0.859559507175425,0.8603192039795768,0.8629298820204652,0.8631124193683947,0.8566093621961213,0.870601046897653,0.865669091305444,0.00818952090153284
7500,0.865523642430271,0.8756220318052107,0.8825244309029057,0.8598780347711209,0.8596084658985584,0.8603767045499049,0.8629620854317933,0.8630998070591798,0.8566327649542189,0.8706477354909288,0.8656875703294092,0.008177403187617987
7550,0.8656941192959142,0.8757555918337685,0.8826652504321376,0.8600695183418378,0.8598768083593308,0.8606139078210405,0.8631113513317104,0.8633105498658168,0.8568460059071774,0.8708508956796627,0.8658793998868397,0.008147450661614765
7600,0.8657071385998364,0.8756843942626991,0.8826689570115257,0.860103297735371,0.8599497766849258,0.8606186898332943,0.8631014735440657,0.8633253046554291,0.8568335573794601,0.8708439658486617,0.8658836555555268,0.008130668639447869
7650,0.8658283826351053,0.8757435666574321,0.8827842034249598,0.8602925144416741,0.8601334764675101,0.8607696283641663,0.863253955428325,0.8634925123895714,0.8570091498137716,0.8709538302500488,0.8660261219872565,0.008098158625297183
7700,0.8660891209046233,0.8759404032959381,0.8830447517207786,0.8606255371456113,0.860487186287836,0.8611132717363862,0.8635353680897891,0.8637827419737376,0.8573338068290495,0.8712632517169532,0.8663215439700703,0.00806405372032344
7750,0.8660134281961692,0.875861765138415,0.8829872538628882,0.860628267671415,0.860502758662657,0.8610529698727669,0.86351180545343,0.8637602879354148,0.8572693169774387,0.8712122268594349,0.866280008063003,0.008049742406711238
7800,0.8662530976708539,0.8760752037593058,0.8832108760704769,0.8608591167951114,0.8607645795360868,0.8612763412316061,0.8637418729469658,0.8639738043557728,0.8574942206222317,0.8714661972576632,0.8665115310246072,0.008046772065204856
7850,0.8638034994632455,0.8744145746440704,0.8808468291888848,0.8569161585097584,0.8575909512873311,0.8578989251711456,0.8612569404114533,0.8621231169596817,0.8559856374179471,0.8683392398324622,0.863917587288598,0.008265293018590263
7900,0.8636744177399034,0.8742388185063346,0.8806908159515645,0.856764453699167,0.8574501732344089,0.8577804560089591,0.8611117186953174,0.8619696883530484,0.8558014934905858,0.8682248285154337,0.8637706864194723,0.008262781383988652
7950,0.8638374214848712,0.8743453447705879,0.880810880761401,0.8569252083587074,0.8576788230995424,0.8579773328345484,0.8613033511387956,0.8621428757851513,0.8559894428688254,0.868437135698502,0.8639447816800934,0.00823602054453861
8000,0.8638466620817329,0.8743182073774179,0.880776583964843,0.8569322251635004,0.8577470241184818,0.857977892833662,0.8613554967299908,0.862154075400533,0.8560049655697427,0.8684561965811967,0.8639569329821102,0.00821531198954563
8050,0.8639149411592657,0.8742816957142612,0.8808372976274453,0.857025725616365,0.8578408074256318,0.8580945795984378,0.8614425442595876,0.8622173021007175,0.856056337422363,0.868508378782926,0.8640219609706999,0.008190823204100006
8100,0.8641722663735286,0.8744182863399945,0.8810251206200383,0.8572764465849986,0.8581067786750616,0.858340961196277,0.8616788641185327,0.8624525218998083,0.8562830421913494,0.8687075477347386,0.8642461835734327,0.008160029865219116
8150,0.8641763118268593,0.8743396202337809,0.8809795739540266,0.8572447169618703,0.8581369208650231,0.8583543889200823,0.8616849999149271,0.8624485307879469,0.8562536156058054,0.8687184166198766,0.8642337095690198,0.008141916519523206
8200,0.8642474681884328,0.8743977165047886,0.8810730693086061,0.8572498223290129,0.8582026887542725,0.8584491014924364,0.8617635114555483,0.8624789544485431,0.8563117618193509,0.8687682958814174,0.8642942390182407,0.008150971187270048
8250,0.8644314385843864,0.874494093196237,0.8811781633374284,0.8574152684987294,0.858387640307625,0.8586253428807027,0.8619363504030426,0.8626321037308786,0.85649022684819,0.8689275406829006,0.8644518168470121,0.00812343244040319
8300,0.8643006355861282,0.8742761263975363,0.8809954935730065,0.857249928867912,0.8582395017406439,0.85843302286269,0.8617626322219991,0.8624514628104706,0.8562551256945838,0.8687832647117895,0.8642747194466761,0.008122573249783178
8350,0.8644833681520816,0.8744017695137583,0.8811253599786926,0.8574437559302849,0.8584747931683119,0.8586454189069965,0.8619965500307959,0.8626296339453665,0.8564402893146672,0.8689854427113678,0.8644626381652323,0.008094219010857386
8400,0.8645115007947283,0.8744344804463724,0.8811653531573893,0.8575304645849202,0.8585554364382928,0.8587261788469817,0.8620877346932019,0.8626656718765522,0.8565117015464089,0.8690441943441837,0.8645232716729032,0.008078216818532725
8450,0.8648048824168766,0.8746376990596645,0.8814210636826244,0.8578395953757225,0.8588776081550648,0.8589939149910248,0.8623750473461457,0.8629514352057706,0.856807243548573,0.869306625990152,0.8648015115771619,0.008053736767134353
8500,0.8649420845072728,0.8746810911086357,0.8815097341436247,0.8579954503014022,0.8590228181103393,0.8591226371052286,0.8624965191324859,0.8630749574105622,0.8569629635696501,0.8694254930546454,0.8649233748443846,0.008025829481604534
8550,0.8652580837664771,0.874924641128835,0.8817746606814072,0.8582983355873103,0.8593396118814463,0.8594409390122693,0.8628091750444006,0.8633855685724993,0.8572911744578233,0.8697090943900412,0.8652231284522509,0.008002219201456896
8600,0.8653666346559047,0.8749777140263864,0.8818706643651334,0.8584121446400207,0.859463130895653,0.859552781289507,0.8629169503063309,0.8634832166358716,0.8573723013711952,0.8697663416966515,0.8653181879882654,0.007990025414152334
8650,0.865514859406994,0.8750841421730648,0.8819999234155071,0.8585993300872258,0.8596266707511728,0.8597027513986747,0.8630513075794463,0.8636085605339954,0.8575251318059429,0.8698925197104299,0.8654605196862454,0.007974108175563209
8700,0.8655998889298774,0.8751167840187335,0.8820486422980689,0.8587108848720088,0.8597002911079745,0.8597764763905819,0.8631371495477,0.8636935025983191,0.8576102080259191,0.8699933237633924,0.8655387151552576,0.007958976671088136
8750,0.8657717936751073,0.8752069272254401,0.8821791281732165,0.8588940811832847,0.8598813484275525,0.8599391883267117,0.8633023790148867,0.8638643235524068,0.8577881424217766,0.8701524181066808,0.8656979730107064,0.007936221069695416
8800,0.8656026282580398,0.8749856146226864,0.8819570660973364,0.8586140631448618,0.8596666759262197,0.8596627075462712,0.8630864273469,0.8636400163497254,0.8575044049017428,0.8699373392806121,0.8654656943474397,0.007952867025965937
8850,0.8657441312793139,0.8750769862451243,0.8820797735419991,0.8588121614579223,0.8598682548205233,0.8598263071869621,0.8632517015934179,0.8637930728171438,0.857657367781059,0.8700659712900526,0.8656175728013519,0.00792665595059957
8900,0.8658208525798139,0.8751256913021619,0.882109905260181,0.8589031666352438,0.8599420838046756,0.8599003503645049,0.8633107088989442,0.863850297731272,0.8577223557692308,0.8701638307566616,0.8656849243102689,0.00791500797566882
8950,0.8643293114827806,0.873444313928218,0.8802441628823927,0.8569686143310533,0.8579746575574702,0.8582036415420609,0.86201230010929,0.8613532163889366,0.8559700026335479,0.8681177655807809,0.8638617986436531,0.007921289990337036
9000,0.8638302397424635,0.8736622017080157,0.8801625542959418,0.8563685002971441,0.8579083652568348,0.8577355365314011,0.8614992177226112,0.861548164203749,0.8550742340525436,0.8681126236873248,0.863590163749803,0.008140264467872489
9050,0.8638697537951269,0.8736620518336937,0.8801731553597225,0.8564434842419917,0.8579824801839726,0.857792853128674,0.8615297990297989,0.8616013401461162,0.8551389362956527,0.8681680388769942,0.8636361892891744,0.00811860818030234
9100,0.8639511089842216,0.8737127172557638,0.880210450574689,0.8565132133012928,0.8580449168197514,0.8578485225836221,0.8616164617820246,0.8616524816855942,0.8551993444377549,0.8682394071466919,0.8636988624571407,0.008111603551378478
9150,0.8640013585101444,0.873739836773982,0.880254200117419,0.8565937662133748,0.8581016100734551,0.8578955295458889,0.8616996992845634,0.8617026859588761,0.8552804828513694,0.8682942761666803,0.8637563445495753,0.008099502373877632
9200,0.8639903984132079,0.8736656443541004,0.8802278890943703,0.8566212994238029,0.8580881141729542,0.8578206486760033,0.8616946528977127,0.861693803800897,0.855228356097619,0.8682653886061397,0.8637296195536808,0.008092428171960151
9250,0.8640669938119524,0.8736804774023043,0.8802373239650819,0.8567093932604015,0.8581491028851645,0.8578487409299983,0.8617479544970648,0.8617479544970649,0.855256165235406,0.8683064908598717,0.8637750597344311,0.008077600708551
9300,0.8641323264577248,0.873664477367999,0.8802433030497165,0.8567507999683881,0.8582078101800706,0.8578820216878451,0.8617624779094383,0.8618116614624581,0.8552820193337602,0.8683400424744119,0.8638076939891812,0.008062665811618833
9350,0.8640539559196568,0.8735465651332917,0.880160959179166,0.8566809479348634,0.8580981985690287,0.8577752595225189,0.8616559661733898,0.8616848298964588,0.855175432872183,0.8682665953858201,0.8637098710586377,0.008066068685088017
9400,0.8640712600385306,0.87346768271666,0.88011230332972,0.8566509064025137,0.8580612543938084,0.8577411370368705,0.8616549775959479,0.8616449869372137,0.8551281635004604,0.868235907759578,0.8636768579711303,0.00805779857302949
9450,0.8641285796190797,0.8734657887672623,0.8801287436659674,0.8566874376538975,0.8581025491892107,0.8577707270756902,0.8616730545530467,0.8616618695379842,0.8551629615268621,0.8682925121709534,0.8637074223759953,0.008050920026566547
9500,0.86418534624207,0.8734507207158183,0.8801380169554972,0.856726914584333,0.8581549889431426,0.8578041542782041,0.8616942552163467,0.8616880712915828,0.8551986606443484,0.8682945642476804,0.8637335693119024,0.00803530386091953
9550,0.8643925518925519,0.8735650363674557,0.8802768505389473,0.8570088998516417,0.8584026300760171,0.8580108101277455,0.8618929047356467,0.861905213215697,0.855405515183741,0.8684923014560111,0.8639352713445454,0.007996445971718332
9600,0.8643593173499535,0.8734712402063826,0.8801893718528536,0.8569717408098834,0.8583677957603049,0.8579484484558056,0.8618209799415609,0.8618585456202502,0.8553645830781318,0.8684047734544581,0.8638756796529583,0.007977889886126355
9650,0.8644706641568567,0.873514880052537,0.8802746242599799,0.8570885472036099,0.8584799962938038,0.8580439493096396,0.8619131043294224,0.8619468339656623,0.8554752140003186,0.8684720962440627,0.8639679909815892,0.00796215368794354
9700,0.8645526450750756,0.873556084586749,0.8803380379899404,0.857220021970164,0.8585866858865155,0.8581401641452748,0.8619558218507679,0.8620468249230316,0.8555508233957979,0.8685577913999266,0.8640504901223244,0.007946316512044225
9750,0.8647107414062951,0.8736327282154336,0.8804616399049331,0.8574215101862048,0.8587265875086147,0.858275727977122,0.8620919318686839,0.8622014263263321,0.8556945571593273,0.8686446920951443,0.864186154264809,0.007924753728341711
9800,0.8648769714773841,0.873756332527193,0.8806165369309942,0.8576403413033827,0.8589120554008984,0.8584456800985958,0.8622552130662013,0.8623838268737949,0.855849764648752,0.8687688413218133,0.864350556364901,0.007908103401521389
9850,0.864751326397463,0.8735772931601601,0.8804772717846626,0.8575169568310665,0.8587863263815112,0.8582551293217587,0.8621350213595453,0.8622403036596766,0.8557147950345039,0.86860150808919,0.8642055932019538,0.007902009522510895
9900,0.8648388167243823,0.8735777479275529,0.8804917268831444,0.85761819815786,0.858868573270394,0.8583164234984779,0.862176708568126,0.8623013491348992,0.8557819329925962,0.8686528577620904,0.8642624334919523,0.007877412893512403
9950,0.8647824685176756,0.8734798162266728,0.8804550792115511,0.8575304313331311,0.8588026838997623,0.858233726230213,0.8620651029813381,0.862214454369595,0.8556584025565164,0.8685713709983311,0.8641793536324787,0.007891318255104335
10000,0.8649571076407079,0.8735825778205678,0.8805827713199331,0.8576672550305902,0.858950958136491,0.8583673137096659,0.8621960054179822,0.8623411299419029,0.8557877154646896,0.8686566031265094,0.8643089437609041,0.007882689534099431
10050,0.865119968179697,0.873687529948981,0.8806948085300962,0.8578388423798831,0.8591076613016884,0.8585333455478198,0.8623296235745851,0.8625140153401423,0.8559479459305402,0.8687625864018316,0.8644536327135265,0.007860284378142858
